id_bus,id_bus_flng,tx_certif,tm_filing,tm_stamp,cd_trans_type,label,type,cd_subtype,cd_status,nm_name,nm_agt,ad_str1,ad_str2,ad_str3,ad_city,ad_st,ad_zip5,ad_cntry,cd_agt_type,ad_agt_bus_str1,ad_agt_bus_str2,ad_agt_bus_str3,ad_agt_bus_city,ad_agt_bus_st,ad_agt_bus_zip5
171172,3702580,REPORT (2007)  ,20080615,2008-06-15-15.10.38.000000,CRS     ,ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT),CORP,B,AC,"THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ",20 WATERSIDE DRIVE,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,B,ONE FINANCIAL PLAZA                     ,                                        ,                                        ,HARTFORD                      ,CT,6103
171172,3702581,REPORT (2008)  ,20080615,2008-06-15-15.12.50.000000,CRS     ,ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT),CORP,B,AC,"THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ",20 WATERSIDE DRIVE,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,B,ONE FINANCIAL PLAZA                     ,                                        ,                                        ,HARTFORD                      ,CT,6103
171172,3947941,REPORT (2009)  ,20090615,2009-06-15-10.07.34.000000,CRS     ,ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT),CORP,B,AC,"THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ",20 WATERSIDE DRIVE,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,B,ONE FINANCIAL PLAZA                     ,                                        ,                                        ,HARTFORD                      ,CT,6103
171172,4170308,REPORT (2010)  ,20100525,2010-05-25-15.11.30.000000,CRS     ,ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT),CORP,B,AC,"THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ",20 WATERSIDE DRIVE,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,B,ONE FINANCIAL PLAZA                     ,                                        ,                                        ,HARTFORD                      ,CT,6103
171172,4376675,REPORT (2011)  ,20110517,2011-05-17-17.23.54.000000,CRS     ,ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT),CORP,B,AC,"THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ",20 WATERSIDE DRIVE,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,B,ONE FINANCIAL PLAZA                     ,                                        ,                                        ,HARTFORD                      ,CT,6103
171172,4539863,AMEND NAME     ,20120306,2012-03-08-08.21.45.443627,CAS     ,BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ,CORP,B,AC,"THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ",20 WATERSIDE DRIVE,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,B,ONE FINANCIAL PLAZA                     ,                                        ,                                        ,HARTFORD                      ,CT,6103
171172,4656102,REPORT (2012)  ,20120606,2012-06-06-15.32.27.000000,CRS     ,ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT),CORP,B,AC,"THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ",20 WATERSIDE DRIVE,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,B,ONE FINANCIAL PLAZA                     ,                                        ,                                        ,HARTFORD                      ,CT,6103
171172,4858700,REPORT (2013)  ,20130513,2013-05-13-10.12.53.000000,CRS     ,ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT),CORP,B,AC,"THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ",20 WATERSIDE DRIVE,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,B,ONE FINANCIAL PLAZA                     ,                                        ,                                        ,HARTFORD                      ,CT,6103
171172,5066341,RESTATE        ,20140311,2014-03-21-11.22.27.156850,CAS     ,BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ,CORP,B,AC,"THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ",20 WATERSIDE DRIVE,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,B,ONE FINANCIAL PLAZA                     ,                                        ,                                        ,HARTFORD                      ,CT,6103
171172,5122548,REPORT (2014)  ,20140609,2014-06-09-15.00.11.000000,CRS     ,ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT),CORP,B,AC,"THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ",20 WATERSIDE DRIVE,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,B,ONE FINANCIAL PLAZA                     ,                                        ,                                        ,HARTFORD                      ,CT,6103
171172,5193218,ELECT B-STATUS ,20141001,2014-10-01-14.54.14.000000,CAS     ,BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ,CORP,B,AC,"THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ",20 WATERSIDE DRIVE,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,B,ONE FINANCIAL PLAZA                     ,                                        ,                                        ,HARTFORD                      ,CT,6103
844504,3097588,ORGANIZATION   ,20060103,2006-01-06-14.45.59.152792,LC      ,BUSINESS FORMATION FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"WALT-THE-MAD, INC.                                                                                  ",MCR& P SERVICE CORPORATION                                                                          ,367 WEST HIGH STREET                    ,                                        ,                                        ,COBALT                        ,CT,6414,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
844504,3102819,AMEND NAME     ,20060111,2006-01-11-10.54.12.498050,LCA     ,BUSINESS AMENDMENTS FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"WALT-THE-MAD, INC.                                                                                  ",MCR& P SERVICE CORPORATION                                                                          ,367 WEST HIGH STREET                    ,                                        ,                                        ,COBALT                        ,CT,6414,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
844504,3386895,REPORT (2007)  ,20070126,2007-02-05-11.51.43.000000,CRLC    ,ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"WALT-THE-MAD, INC.                                                                                  ",MCR& P SERVICE CORPORATION                                                                          ,367 WEST HIGH STREET                    ,                                        ,                                        ,COBALT                        ,CT,6414,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
844504,3626005,REPORT (2008)  ,20080204,2008-02-07-15.15.42.000000,CRLC    ,ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"WALT-THE-MAD, INC.                                                                                  ",MCR& P SERVICE CORPORATION                                                                          ,367 WEST HIGH STREET                    ,                                        ,                                        ,COBALT                        ,CT,6414,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
844504,3868080,REPORT (2009)  ,20090120,2009-02-17-13.12.34.000000,CRLC    ,ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"WALT-THE-MAD, INC.                                                                                  ",MCR& P SERVICE CORPORATION                                                                          ,367 WEST HIGH STREET                    ,                                        ,                                        ,COBALT                        ,CT,6414,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
844504,4119313,REPORT (2010)  ,20100125,2010-03-12-09.20.22.000000,CRLC    ,ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"WALT-THE-MAD, INC.                                                                                  ",MCR& P SERVICE CORPORATION                                                                          ,367 WEST HIGH STREET                    ,                                        ,                                        ,COBALT                        ,CT,6414,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
844504,4395648,REPORT (2011)  ,20110131,2011-06-22-11.31.07.000000,CRLC    ,ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"WALT-THE-MAD, INC.                                                                                  ",MCR& P SERVICE CORPORATION                                                                          ,367 WEST HIGH STREET                    ,                                        ,                                        ,COBALT                        ,CT,6414,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
844504,4504682,REPORT (2012)  ,20120116,2012-01-16-11.36.16.000000,CRLC    ,ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"WALT-THE-MAD, INC.                                                                                  ",MCR& P SERVICE CORPORATION                                                                          ,367 WEST HIGH STREET                    ,                                        ,                                        ,COBALT                        ,CT,6414,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
844504,4770433,REPORT (2013)  ,20121227,2012-12-27-12.27.38.000000,CRLC    ,ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"WALT-THE-MAD, INC.                                                                                  ",MCR& P SERVICE CORPORATION                                                                          ,367 WEST HIGH STREET                    ,                                        ,                                        ,COBALT                        ,CT,6414,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
844504,5012959,REPORT (2014)  ,20140102,2014-01-02-09.11.19.000000,CRLC    ,ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"WALT-THE-MAD, INC.                                                                                  ",MCR& P SERVICE CORPORATION                                                                          ,367 WEST HIGH STREET                    ,                                        ,                                        ,COBALT                        ,CT,6414,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
844504,5193235,CONVERSION-B   ,20141001,2014-10-01-15.08.07.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"WALT-THE-MAD, INC.                                                                                  ",MCR& P SERVICE CORPORATION                                                                          ,367 WEST HIGH STREET                    ,                                        ,                                        ,COBALT                        ,CT,6414,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1057471,4496792,INCORPORATION  ,20111227,2012-01-05-08.21.28.229503,CIS     ,BUSINESS FORMATION FOR STOCK CORPORATION (DOMESTIC),CORP,B,AC,THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ,DAVID W. HALE                                                                                       ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,2275 SILAS DEANE HIGHWAY                ,"THIRD FLOOR, DHA SUITE                  ",                                        ,ROCKY HILL                    ,CT,6067
1057471,4501961,ORG REPORT     ,20120111,2012-01-12-09.54.32.157838,COS     ,ORGANIZATION AND FIRST REPORT FOR STOCK CORPORATION (DOMESTIC),CORP,B,AC,THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ,DAVID W. HALE                                                                                       ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,2275 SILAS DEANE HIGHWAY                ,"THIRD FLOOR, DHA SUITE                  ",                                        ,ROCKY HILL                    ,CT,6067
1057471,4506138,SURVIVE        ,20120117,2012-01-17-17.18.15.861319,CMS     ,CERTIFICATE OF MERGER FOR DOMESTIC & FOREIGN STOCK CORPORATION ,,B,AC,THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ,DAVID W. HALE                                                                                       ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,2275 SILAS DEANE HIGHWAY                ,"THIRD FLOOR, DHA SUITE                  ",                                        ,ROCKY HILL                    ,CT,6067
1057471,5033223,REPORT (2013)  ,20140130,2014-01-30-21.34.48.000000,CRS     ,ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT),CORP,B,AC,THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ,DAVID W. HALE                                                                                       ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,2275 SILAS DEANE HIGHWAY                ,"THIRD FLOOR, DHA SUITE                  ",                                        ,ROCKY HILL                    ,CT,6067
1057471,5202550,ELECT B-STATUS ,20141016,2014-10-20-10.07.28.000000,CAS     ,BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ,CORP,B,AC,THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ,DAVID W. HALE                                                                                       ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,2275 SILAS DEANE HIGHWAY                ,"THIRD FLOOR, DHA SUITE                  ",                                        ,ROCKY HILL                    ,CT,6067
1088811,4746848,ORGANIZATION   ,20121114,2012-11-15-10.35.45.317675,LC      ,BUSINESS FORMATION FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,FRESH FARM AQUAPONICS INC.                                                                          ,MCR&P SERVICE CORPORATION                                                                           ,338 FOOTE RD                            ,                                        ,                                        ,SOUTH GLASTONBURY             ,CT,6073,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1088811,5140539,REPORT (2013)  ,20140707,2014-07-07-17.32.11.000000,CRLC    ,ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,FRESH FARM AQUAPONICS INC.                                                                          ,MCR&P SERVICE CORPORATION                                                                           ,338 FOOTE RD                            ,                                        ,                                        ,SOUTH GLASTONBURY             ,CT,6073,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1088811,5193307,CONVERSION-B   ,20141001,2014-10-01-16.08.36.279997,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,FRESH FARM AQUAPONICS INC.                                                                          ,MCR&P SERVICE CORPORATION                                                                           ,338 FOOTE RD                            ,                                        ,                                        ,SOUTH GLASTONBURY             ,CT,6073,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1088811,5466488,ORG REPORT     ,20160111,2016-01-19-10.08.06.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,FRESH FARM AQUAPONICS INC.                                                                          ,MCR&P SERVICE CORPORATION                                                                           ,338 FOOTE RD                            ,                                        ,                                        ,SOUTH GLASTONBURY             ,CT,6073,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1088811,5466877,REPORT (2015)  ,20160119,2016-01-19-14.13.40.000000,CRS     ,ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT),CORP,B,AC,FRESH FARM AQUAPONICS INC.                                                                          ,MCR&P SERVICE CORPORATION                                                                           ,338 FOOTE RD                            ,                                        ,                                        ,SOUTH GLASTONBURY             ,CT,6073,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1088811,5466874,REPORT (2014)  ,20160119,2016-01-19-14.11.39.000000,CRS     ,ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT),CORP,B,AC,FRESH FARM AQUAPONICS INC.                                                                          ,MCR&P SERVICE CORPORATION                                                                           ,338 FOOTE RD                            ,                                        ,                                        ,SOUTH GLASTONBURY             ,CT,6073,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE 1                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1091100,4760970,ORG REPORT     ,20121206,2012-12-11-16.16.38.163316,COS     ,ORGANIZATION AND FIRST REPORT FOR STOCK CORPORATION (DOMESTIC),CORP,B,AC,WEST CORNWALL PUBLISHING COMPANY                                                                    ,BRIAN MCCORMICK                                                                                     ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,24 MASON STREET                         ,                                        ,                                        ,TORRINGTON                    ,CT,6790
1091100,4760936,INCORPORATION  ,20121206,2012-12-11-15.56.17.821484,CIS     ,BUSINESS FORMATION FOR STOCK CORPORATION (DOMESTIC),CORP,B,AC,WEST CORNWALL PUBLISHING COMPANY                                                                    ,BRIAN MCCORMICK                                                                                     ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,24 MASON STREET                         ,                                        ,                                        ,TORRINGTON                    ,CT,6790
1091100,5193181,ELECT B-STATUS ,20141001,2014-10-01-14.29.59.000000,CAS     ,BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ,CORP,B,AC,WEST CORNWALL PUBLISHING COMPANY                                                                    ,BRIAN MCCORMICK                                                                                     ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,24 MASON STREET                         ,                                        ,                                        ,TORRINGTON                    ,CT,6790
1092789,4775447,INCORPORATION  ,20130107,2013-01-07-09.55.15.528233,CIS     ,BUSINESS FORMATION FOR STOCK CORPORATION (DOMESTIC),CORP,B,AC,THE CLOUDERATOR CORPORATION                                                                         ,THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,B,2275 SILAS DEANE HIGHWAY                ,THIRD FL-DHA SUITE                      ,                                        ,ROCKY HILL                    ,CT,6067
1092789,4831558,ORG REPORT     ,20130318,2013-04-01-13.51.01.203189,COS     ,ORGANIZATION AND FIRST REPORT FOR STOCK CORPORATION (DOMESTIC),CORP,B,AC,THE CLOUDERATOR CORPORATION                                                                         ,THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,B,2275 SILAS DEANE HIGHWAY                ,THIRD FL-DHA SUITE                      ,                                        ,ROCKY HILL                    ,CT,6067
