"id_bus","id_bus_flng","tx_certif","tm_filing","tm_stamp","cd_trans_type","label","type","cd_subtype","cd_status","nm_name","nm_agt","ad_str1","ad_str2","ad_str3","ad_city","ad_st","ad_zip5","ad_cntry","cd_agt_type","ad_agt_bus_str1","ad_agt_bus_str2","ad_agt_bus_str3","ad_agt_bus_city","ad_agt_bus_st","ad_agt_bus_zip5"
"0171172","0002227488","REPORT (2000)  ","20010205","2001-03-15-14.49.17.751232","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0002309607","REPORT (2001)  ","20010702","2001-08-29-12.06.02.111829","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0002443953","ADDRESS        ","20020716","2002-07-16-12.39.29.599340","ACM     ","BUSINESS ADDRESS CHANGE FOR CORPORATIONS, LIMITED PARTNERSHIP, LIMITED LIABILITY COMPANY, LIMITED LIABILITY PARTNERSHIP, STATUTARY TRUST (DOMESTIC & FOREIGN) [including Benefit Corporation]","","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0002448449","REPORT (2002)  ","20020716","2002-07-23-14.28.33.132024","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0003005974","REPORT (2003)  ","20051013","2005-10-13-18.31.50.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0003005976","REPORT (2005)  ","20051013","2005-10-13-18.34.05.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0003005975","REPORT (2004)  ","20051013","2005-10-13-18.33.01.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0003236563","REPORT (2006)  ","20060627","2006-06-27-11.45.32.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0003491564","RESTATE        ","20070711","2007-07-11-15.47.34.429385","CAS     ","BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0003702580","REPORT (2007)  ","20080615","2008-06-15-15.10.38.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0003702581","REPORT (2008)  ","20080615","2008-06-15-15.12.50.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0003947941","REPORT (2009)  ","20090615","2009-06-15-10.07.34.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0004170308","REPORT (2010)  ","20100525","2010-05-25-15.11.30.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0004376675","REPORT (2011)  ","20110517","2011-05-17-17.23.54.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0004539863","AMEND NAME     ","20120306","2012-03-08-08.21.45.443627","CAS     ","BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0004656102","REPORT (2012)  ","20120606","2012-06-06-15.32.27.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0004858700","REPORT (2013)  ","20130513","2013-05-13-10.12.53.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0005066341","RESTATE        ","20140311","2014-03-21-11.22.27.156850","CAS     ","BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0005122548","REPORT (2014)  ","20140609","2014-06-09-15.00.11.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0171172","0005193218","ELECT B-STATUS ","20141001","2014-10-01-14.54.14.000000","CAS     ","BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ","CORP","B","AC","THE WALKER GROUP, INC.                                                                              ","REID AND RIEGE, P.C.                                                                                ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","ONE FINANCIAL PLAZA                     ","                                        ","                                        ","HARTFORD                      ","CT","06103"
"0844504","0003097588","ORGANIZATION   ","20060103","2006-01-06-14.45.59.152792","LC      ","BUSINESS FORMATION FOR LIMITED LIABILITY COMPANY (DOMESTIC)","LLC","B","AC","WALT-THE-MAD, INC.                                                                                  ","MCR& P SERVICE CORPORATION                                                                          ","367 WEST HIGH STREET                    ","                                        ","                                        ","COBALT                        ","CT","06414","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"0844504","0003102819","AMEND NAME     ","20060111","2006-01-11-10.54.12.498050","LCA     ","BUSINESS AMENDMENTS FOR LIMITED LIABILITY COMPANY (DOMESTIC)","LLC","B","AC","WALT-THE-MAD, INC.                                                                                  ","MCR& P SERVICE CORPORATION                                                                          ","367 WEST HIGH STREET                    ","                                        ","                                        ","COBALT                        ","CT","06414","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"0844504","0003386895","REPORT (2007)  ","20070126","2007-02-05-11.51.43.000000","CRLC    ","ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC)","LLC","B","AC","WALT-THE-MAD, INC.                                                                                  ","MCR& P SERVICE CORPORATION                                                                          ","367 WEST HIGH STREET                    ","                                        ","                                        ","COBALT                        ","CT","06414","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"0844504","0003626005","REPORT (2008)  ","20080204","2008-02-07-15.15.42.000000","CRLC    ","ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC)","LLC","B","AC","WALT-THE-MAD, INC.                                                                                  ","MCR& P SERVICE CORPORATION                                                                          ","367 WEST HIGH STREET                    ","                                        ","                                        ","COBALT                        ","CT","06414","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"0844504","0003868080","REPORT (2009)  ","20090120","2009-02-17-13.12.34.000000","CRLC    ","ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC)","LLC","B","AC","WALT-THE-MAD, INC.                                                                                  ","MCR& P SERVICE CORPORATION                                                                          ","367 WEST HIGH STREET                    ","                                        ","                                        ","COBALT                        ","CT","06414","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"0844504","0004119313","REPORT (2010)  ","20100125","2010-03-12-09.20.22.000000","CRLC    ","ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC)","LLC","B","AC","WALT-THE-MAD, INC.                                                                                  ","MCR& P SERVICE CORPORATION                                                                          ","367 WEST HIGH STREET                    ","                                        ","                                        ","COBALT                        ","CT","06414","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"0844504","0004395648","REPORT (2011)  ","20110131","2011-06-22-11.31.07.000000","CRLC    ","ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC)","LLC","B","AC","WALT-THE-MAD, INC.                                                                                  ","MCR& P SERVICE CORPORATION                                                                          ","367 WEST HIGH STREET                    ","                                        ","                                        ","COBALT                        ","CT","06414","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"0844504","0004504682","REPORT (2012)  ","20120116","2012-01-16-11.36.16.000000","CRLC    ","ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC)","LLC","B","AC","WALT-THE-MAD, INC.                                                                                  ","MCR& P SERVICE CORPORATION                                                                          ","367 WEST HIGH STREET                    ","                                        ","                                        ","COBALT                        ","CT","06414","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"0844504","0004770433","REPORT (2013)  ","20121227","2012-12-27-12.27.38.000000","CRLC    ","ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC)","LLC","B","AC","WALT-THE-MAD, INC.                                                                                  ","MCR& P SERVICE CORPORATION                                                                          ","367 WEST HIGH STREET                    ","                                        ","                                        ","COBALT                        ","CT","06414","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"0844504","0005012959","REPORT (2014)  ","20140102","2014-01-02-09.11.19.000000","CRLC    ","ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC)","LLC","B","AC","WALT-THE-MAD, INC.                                                                                  ","MCR& P SERVICE CORPORATION                                                                          ","367 WEST HIGH STREET                    ","                                        ","                                        ","COBALT                        ","CT","06414","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"0844504","0005193235","CONVERSION-B   ","20141001","2014-10-01-15.08.07.000000","BCORP   ","BUSINESS FORMATION FOR BENEFIT CORPORATION","BEN","B","AC","WALT-THE-MAD, INC.                                                                                  ","MCR& P SERVICE CORPORATION                                                                          ","367 WEST HIGH STREET                    ","                                        ","                                        ","COBALT                        ","CT","06414","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"1057471","0004496792","INCORPORATION  ","20111227","2012-01-05-08.21.28.229503","CIS     ","BUSINESS FORMATION FOR STOCK CORPORATION (DOMESTIC)","CORP","B","AC","THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ","DAVID W. HALE                                                                                       ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","I","2275 SILAS DEANE HIGHWAY                ","THIRD FLOOR, DHA SUITE                  ","                                        ","ROCKY HILL                    ","CT","06067"
"1057471","0004501961","ORG REPORT     ","20120111","2012-01-12-09.54.32.157838","COS     ","ORGANIZATION AND FIRST REPORT FOR STOCK CORPORATION (DOMESTIC)","CORP","B","AC","THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ","DAVID W. HALE                                                                                       ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","I","2275 SILAS DEANE HIGHWAY                ","THIRD FLOOR, DHA SUITE                  ","                                        ","ROCKY HILL                    ","CT","06067"
"1057471","0004506138","SURVIVE        ","20120117","2012-01-17-17.18.15.861319","CMS     ","CERTIFICATE OF MERGER FOR DOMESTIC & FOREIGN STOCK CORPORATION ","","B","AC","THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ","DAVID W. HALE                                                                                       ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","I","2275 SILAS DEANE HIGHWAY                ","THIRD FLOOR, DHA SUITE                  ","                                        ","ROCKY HILL                    ","CT","06067"
"1057471","0005033223","REPORT (2013)  ","20140130","2014-01-30-21.34.48.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ","DAVID W. HALE                                                                                       ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","I","2275 SILAS DEANE HIGHWAY                ","THIRD FLOOR, DHA SUITE                  ","                                        ","ROCKY HILL                    ","CT","06067"
"1057471","0005202550","ELECT B-STATUS ","20141016","2014-10-20-10.07.28.000000","CAS     ","BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ","CORP","B","AC","THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ","DAVID W. HALE                                                                                       ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","I","2275 SILAS DEANE HIGHWAY                ","THIRD FLOOR, DHA SUITE                  ","                                        ","ROCKY HILL                    ","CT","06067"
"1088811","0004746848","ORGANIZATION   ","20121114","2012-11-15-10.35.45.317675","LC      ","BUSINESS FORMATION FOR LIMITED LIABILITY COMPANY (DOMESTIC)","LLC","B","AC","FRESH FARM AQUAPONICS INC.                                                                          ","MCR&P SERVICE CORPORATION                                                                           ","338 FOOTE RD                            ","                                        ","                                        ","SOUTH GLASTONBURY             ","CT","06073","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"1088811","0005140539","REPORT (2013)  ","20140707","2014-07-07-17.32.11.000000","CRLC    ","ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC)","LLC","B","AC","FRESH FARM AQUAPONICS INC.                                                                          ","MCR&P SERVICE CORPORATION                                                                           ","338 FOOTE RD                            ","                                        ","                                        ","SOUTH GLASTONBURY             ","CT","06073","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"1088811","0005193307","CONVERSION-B   ","20141001","2014-10-01-16.08.36.279997","BCORP   ","BUSINESS FORMATION FOR BENEFIT CORPORATION","BEN","B","AC","FRESH FARM AQUAPONICS INC.                                                                          ","MCR&P SERVICE CORPORATION                                                                           ","338 FOOTE RD                            ","                                        ","                                        ","SOUTH GLASTONBURY             ","CT","06073","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"1088811","0005466488","ORG REPORT     ","20160111","2016-01-19-10.08.06.000000","COB     ","ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION","BEN","B","AC","FRESH FARM AQUAPONICS INC.                                                                          ","MCR&P SERVICE CORPORATION                                                                           ","338 FOOTE RD                            ","                                        ","                                        ","SOUTH GLASTONBURY             ","CT","06073","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"1088811","0005466877","REPORT (2015)  ","20160119","2016-01-19-14.13.40.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","FRESH FARM AQUAPONICS INC.                                                                          ","MCR&P SERVICE CORPORATION                                                                           ","338 FOOTE RD                            ","                                        ","                                        ","SOUTH GLASTONBURY             ","CT","06073","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"1088811","0005466874","REPORT (2014)  ","20160119","2016-01-19-14.11.39.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","FRESH FARM AQUAPONICS INC.                                                                          ","MCR&P SERVICE CORPORATION                                                                           ","338 FOOTE RD                            ","                                        ","                                        ","SOUTH GLASTONBURY             ","CT","06073","                                        ","B","C/O MURTHA CULLINA LLP                  ","CITYPLACE 1                             ","185 ASYLUM STREET                       ","HARTFORD                      ","CT","06103"
"1091100","0004760970","ORG REPORT     ","20121206","2012-12-11-16.16.38.163316","COS     ","ORGANIZATION AND FIRST REPORT FOR STOCK CORPORATION (DOMESTIC)","CORP","B","AC","WEST CORNWALL PUBLISHING COMPANY                                                                    ","BRIAN MCCORMICK                                                                                     ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","I","24 MASON STREET                         ","                                        ","                                        ","TORRINGTON                    ","CT","06790"
"1091100","0004760936","INCORPORATION  ","20121206","2012-12-11-15.56.17.821484","CIS     ","BUSINESS FORMATION FOR STOCK CORPORATION (DOMESTIC)","CORP","B","AC","WEST CORNWALL PUBLISHING COMPANY                                                                    ","BRIAN MCCORMICK                                                                                     ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","I","24 MASON STREET                         ","                                        ","                                        ","TORRINGTON                    ","CT","06790"
"1091100","0005193181","ELECT B-STATUS ","20141001","2014-10-01-14.29.59.000000","CAS     ","BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ","CORP","B","AC","WEST CORNWALL PUBLISHING COMPANY                                                                    ","BRIAN MCCORMICK                                                                                     ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","I","24 MASON STREET                         ","                                        ","                                        ","TORRINGTON                    ","CT","06790"
"1092789","0004775447","INCORPORATION  ","20130107","2013-01-07-09.55.15.528233","CIS     ","BUSINESS FORMATION FOR STOCK CORPORATION (DOMESTIC)","CORP","B","AC","THE CLOUDERATOR CORPORATION                                                                         ","THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","2275 SILAS DEANE HIGHWAY                ","THIRD FL-DHA SUITE                      ","                                        ","ROCKY HILL                    ","CT","06067"
"1092789","0004831558","ORG REPORT     ","20130318","2013-04-01-13.51.01.203189","COS     ","ORGANIZATION AND FIRST REPORT FOR STOCK CORPORATION (DOMESTIC)","CORP","B","AC","THE CLOUDERATOR CORPORATION                                                                         ","THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","2275 SILAS DEANE HIGHWAY                ","THIRD FL-DHA SUITE                      ","                                        ","ROCKY HILL                    ","CT","06067"
"1092789","0005033233","REPORT (2014)  ","20140130","2014-01-30-21.43.35.000000","CRS     ","ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT)","CORP","B","AC","THE CLOUDERATOR CORPORATION                                                                         ","THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ","                                        ","                                        ","                                        ","                              ","  ","     ","                                        ","B","2275 SILAS DEANE HIGHWAY                ","THIRD FL-DHA SUITE                      ","                                        ","ROCKY HILL                    ","CT","06067"
